SKU ID,SKU Subdivision,SKU Region,SKU Province,Farm ID,Farm Province,Farm Latitude,Farm Longitude
3014,Spinach,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
3014,Spinach,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
3014,Spinach,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
3009,Spinach,Miền Tây,T. Hậu Giang,DC02,CẦN THƠ,10.001594,105.774215
3014,Spinach,Miền Bắc,T. Quảng Ninh,DC04,,,
3014,Spinach,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
3014,Spinach,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
3014,Spinach,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
3014,Spinach,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
3014,Spinach,Miền Trung,T. Thừa Thiên - Huế,DC06,NGHỆ AN,18.829766,105.661935
3014,Spinach,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Khánh Hòa,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Quảng Nam,DC07,ĐÀ NẴNG,16.079667,108.138906
3014,Spinach,Miền Trung,T. Quảng Ngãi,DC07,ĐÀ NẴNG,16.079667,108.138906
3014,Spinach,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
3014,Spinach,Miền Trung,T. Gia Lai,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Đắk Lắk,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Trà Vinh,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
3014,Spinach,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Đông,T. Lâm Đồng,DC05,BÌNH DƯƠNG,10.903039,106.757201
3014,Spinach,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
3008,Spinach,Miền Tây,T. Kiên Giang,DC02,CẦN THƠ,10.001594,105.774215
3014,Spinach,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
2015,Broccoli,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
2015,Broccoli,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
2015,Broccoli,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
2015,Broccoli,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
2015,Broccoli,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
2015,Broccoli,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
1016,Carrot,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Tây,T. Kiên Giang,DC02,CẦN THƠ,10.001594,105.774215
1016,Carrot,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Trà Vinh,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
1016,Carrot,Miền Đông,T. Lâm Đồng,DC05,BÌNH DƯƠNG,10.903039,106.757201
1016,Carrot,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
4017,Tomato,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
4017,Tomato,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
3011,Spinach,Miền Tây,T. Kiên Giang,DC02,CẦN THƠ,10.001594,105.774215
4018,Tomato,Miền Bắc,T. Quảng Ninh,DC04,,,
3019,Spinach,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
3019,Spinach,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Đông,T. Lâm Đồng,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Bến Tre,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Trà Vinh,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Vĩnh Long,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Tây,T. Hậu Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3019,Spinach,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Gia Lai,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Khánh Hòa,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Ninh Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Trung,T. Quảng Nam,DC07,ĐÀ NẴNG,16.079667,108.138906
3019,Spinach,Miền Trung,T. Quảng Ngãi,DC07,ĐÀ NẴNG,16.079667,108.138906
3019,Spinach,Miền Trung,T. Quảng Trị,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Trung,T. Thừa Thiên - Huế,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Tây,T. Long An,DC02,CẦN THƠ,10.001594,105.774215
3019,Spinach,Miền Trung,T. Đắk Lắk,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
3019,Spinach,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
3019,Spinach,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
3011,Spinach,Miền Tây,T. Long An,DC02,CẦN THƠ,10.001594,105.774215
3019,Spinach,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Quảng Ninh,DC04,,,
3019,Spinach,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
3019,Spinach,Miền Bắc,T. Thái Bình,DC04,,,
3019,Spinach,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
3019,Spinach,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
3019,Spinach,Miền Bắc,TP. Hải Phòng,DC04,,,
2020,Broccoli,Miền Bắc,T. Bắc Kạn,DC10,HẢI DƯƠNG,15.78748,101.810237
2021,Broccoli,Miền Bắc,T. Thái Bình,DC10,HẢI DƯƠNG,15.78748,101.810237
2021,Broccoli,Miền Bắc,T. Yên Bái,DC11,HƯNG YÊN,15.783698,101.810236
2021,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Bắc,T. Hải Dương,DC10,HẢI DƯƠNG,15.78748,101.810237
2022,Broccoli,Miền Bắc,T. Thái Bình,DC10,HẢI DƯƠNG,15.78748,101.810237
2022,Broccoli,Miền Trung,T. Quảng Ngãi,DC13,ĐÀ NẴNG,16.082592,108.141159
2022,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2023,Broccoli,Miền Bắc,T. Lai Châu,DC11,HƯNG YÊN,15.783698,101.810236
2023,Broccoli,HCM,TP. Hồ Chí Minh,DC12,ĐỒNG NAI,10.789921,106.990776
2023,Broccoli,Miền Tây,T. Kiên Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2023,Broccoli,Miền Tây,TP. Cần Thơ,DC12,ĐỒNG NAI,10.789921,106.990776
2024,Broccoli,Miền Bắc,T. Nam Định,DC14,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Tây,T. Sóc Trăng,DC02,CẦN THƠ,10.001594,105.774215
2024,Broccoli,Miền Bắc,T. Điện Biên,DC11,HƯNG YÊN,15.783698,101.810236
2025,Broccoli,Miền Bắc,T. Thanh Hóa,DC14,NGHỆ AN,18.829766,105.661935
2025,Broccoli,Miền Bắc,T. Nam Định,DC14,NGHỆ AN,18.829766,105.661935
2026,Broccoli,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
2026,Broccoli,Miền Tây,T. Sóc Trăng,DC09,BÌNH DƯƠNG,10.950077,106.73098
2027,Broccoli,Miền Bắc,T. Thái Bình,DC04,,,
2027,Broccoli,Miền Bắc,TP. Hải Phòng,DC04,,,
2027,Broccoli,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
2027,Broccoli,Miền Trung,T. Khánh Hòa,DC05,BÌNH DƯƠNG,10.903039,106.757201
2027,Broccoli,Miền Trung,T. Phú Yên,DC05,BÌNH DƯƠNG,10.903039,106.757201
2027,Broccoli,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
2027,Broccoli,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
2027,Broccoli,Miền Tây,T. Kiên Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
2027,Broccoli,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3011,Spinach,Miền Tây,T. Sóc Trăng,DC02,CẦN THƠ,10.001594,105.774215
2027,Broccoli,Miền Tây,T. Đồng Tháp,DC09,BÌNH DƯƠNG,10.950077,106.73098
2027,Broccoli,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
2027,Broccoli,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Tây,T. Tiền Giang,DC02,CẦN THƠ,10.001594,105.774215
3009,Spinach,Miền Tây,T. Trà Vinh,DC02,CẦN THƠ,10.001594,105.774215
3009,Spinach,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
3009,Spinach,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
3009,Spinach,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
3009,Spinach,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
3009,Spinach,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
3009,Spinach,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
3009,Spinach,Miền Bắc,T. Quảng Ninh,DC04,,,
3009,Spinach,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Bắc,T. Thái Bình,DC04,,,
3009,Spinach,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
3009,Spinach,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
3009,Spinach,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
3009,Spinach,Miền Bắc,TP. Hải Phòng,DC04,,,
3009,Spinach,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
3009,Spinach,Miền Tây,T. Vĩnh Long,DC02,CẦN THƠ,10.001594,105.774215
3009,Spinach,Miền Tây,TP. Cần Thơ,DC02,CẦN THƠ,10.001594,105.774215
3009,Spinach,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
3009,Spinach,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
3009,Spinach,Miền Đông,T. Bình Thuận,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Đông,T. Lâm Đồng,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Đông,T. Tây Ninh,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
3009,Spinach,Miền Trung,T. Bình Định,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Trung,T. Khánh Hòa,DC05,BÌNH DƯƠNG,10.903039,106.757201
3009,Spinach,Miền Trung,T. Quảng Nam,DC07,ĐÀ NẴNG,16.079667,108.138906
3009,Spinach,Miền Trung,T. Quảng Ngãi,DC07,ĐÀ NẴNG,16.079667,108.138906
3009,Spinach,Miền Trung,T. Thừa Thiên - Huế,DC06,NGHỆ AN,18.829766,105.661935
3009,Spinach,Miền Trung,T. Đắk Lắk,DC05,BÌNH DƯƠNG,10.903039,106.757201
3011,Spinach,Miền Tây,T. Tiền Giang,DC02,CẦN THƠ,10.001594,105.774215
3009,Spinach,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
3028,Spinach,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
3028,Spinach,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
3028,Spinach,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
3028,Spinach,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
3028,Spinach,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
3028,Spinach,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Quảng Ninh,DC04,,,
3028,Spinach,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
3028,Spinach,Miền Bắc,T. Thái Bình,DC04,,,
3028,Spinach,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
3028,Spinach,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,T. Điện Biên,DC01,HƯNG YÊN,20.914679,106.075413
3028,Spinach,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
2029,Broccoli,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
2029,Broccoli,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
2029,Broccoli,Miền Bắc,T. Thái Bình,DC04,,,
2029,Broccoli,Miền Bắc,TP. Hải Phòng,DC04,,,
2029,Broccoli,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
2029,Broccoli,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
2029,Broccoli,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Bắc,T. Thái Nguyên,DC03,HẢI DƯƠNG,20.902447,106.439247
2029,Broccoli,Miền Bắc,T. Tuyên Quang,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Bắc,T. Vĩnh Phúc,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Bắc,T. Yên Bái,DC01,HƯNG YÊN,20.914679,106.075413
2029,Broccoli,Miền Trung,T. Quảng Bình,DC06,NGHỆ AN,18.829766,105.661935
2029,Broccoli,Miền Trung,T. Kon Tum,DC05,BÌNH DƯƠNG,10.903039,106.757201
2029,Broccoli,Miền Trung,T. Đắk Nông,DC05,BÌNH DƯƠNG,10.903039,106.757201
2029,Broccoli,Miền Tây,T. An Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
2029,Broccoli,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
3011,Spinach,Miền Tây,T. Trà Vinh,DC02,CẦN THƠ,10.001594,105.774215
2029,Broccoli,Miền Tây,T. Cà Mau,DC09,BÌNH DƯƠNG,10.950077,106.73098
2029,Broccoli,Miền Tây,T. Tiền Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
3030,Spinach,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
3030,Spinach,Miền Bắc,T. Bắc Giang,DC03,HẢI DƯƠNG,20.902447,106.439247
3030,Spinach,Miền Bắc,T. Bắc Kạn,DC03,HẢI DƯƠNG,20.902447,106.439247
3030,Spinach,Miền Bắc,T. Bắc Ninh,DC03,HẢI DƯƠNG,20.902447,106.439247
3030,Spinach,Miền Bắc,T. Cao Bằng,DC03,HẢI DƯƠNG,20.902447,106.439247
3030,Spinach,Miền Bắc,T. Hà Giang,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Hà Nam,DC06,NGHỆ AN,18.829766,105.661935
3030,Spinach,Miền Bắc,T. Hà Tĩnh,DC06,NGHỆ AN,18.829766,105.661935
3030,Spinach,Miền Bắc,T. Hòa Bình,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Hải Dương,DC03,HẢI DƯƠNG,20.902447,106.439247
3030,Spinach,Miền Bắc,T. Lai Châu,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Lào Cai,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Lạng Sơn,DC03,HẢI DƯƠNG,20.902447,106.439247
3030,Spinach,Miền Bắc,T. Nam Định,DC06,NGHỆ AN,18.829766,105.661935
3030,Spinach,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
3030,Spinach,Miền Bắc,T. Ninh Bình,DC06,NGHỆ AN,18.829766,105.661935
3030,Spinach,Miền Bắc,T. Phú Thọ,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Quảng Ninh,DC04,,,
3030,Spinach,Miền Bắc,T. Sơn La,DC01,HƯNG YÊN,20.914679,106.075413
3030,Spinach,Miền Bắc,T. Thanh Hóa,DC06,NGHỆ AN,18.829766,105.661935
3030,Spinach,Miền Bắc,T. Thái Bình,DC04,,,
